"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2012","Netherlands","Total","Age reached during the year","65 years or over","Number","Total","2,515",""
"2012","Netherlands","Total","Age reached during the year","65 years or over","Number","Males","1,346",""
"2012","Netherlands","Total","Age reached during the year","65 years or over","Number","Females","1,169",""
"2012","Austria","Total","Age reached during the year","Total","Number","Total","91,557",""
"2012","Austria","Total","Age reached during the year","Total","Number","Males","49,033",""
"2012","Austria","Total","Age reached during the year","Total","Number","Females","42,524",""
"2012","Austria","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Austria","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Austria","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Austria","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Austria","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Austria","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Austria","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Austria","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Austria","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Poland","Total","Age reached during the year","Total","Number","Total","217,546",""
"2012","Poland","Total","Age reached during the year","Total","Number","Males","128,318",""
"2012","Poland","Total","Age reached during the year","Total","Number","Females","89,228",""
"2012","Poland","Total","Age reached during the year","Less than 15 years","Number","Total","29,598",""
"2012","Poland","Total","Age reached during the year","Less than 15 years","Number","Males","15,026",""
"2012","Poland","Total","Age reached during the year","Less than 15 years","Number","Females","14,572",""
"2012","Poland","Total","Age reached during the year","From 15 to 64 years","Number","Total","179,944",""
"2012","Poland","Total","Age reached during the year","From 15 to 64 years","Number","Males","109,124",""
"2012","Poland","Total","Age reached during the year","From 15 to 64 years","Number","Females","70,820",""
"2012","Poland","Total","Age reached during the year","65 years or over","Number","Total","8,004",""
"2012","Poland","Total","Age reached during the year","65 years or over","Number","Males","4,168",""
"2012","Poland","Total","Age reached during the year","65 years or over","Number","Females","3,836",""
"2012","Portugal","Total","Age reached during the year","Total","Number","Total","14,606",""
"2012","Portugal","Total","Age reached during the year","Total","Number","Males","8,100",""
"2012","Portugal","Total","Age reached during the year","Total","Number","Females","6,506",""
"2012","Portugal","Total","Age reached during the year","Less than 15 years","Number","Total","1,657",""
"2012","Portugal","Total","Age reached during the year","Less than 15 years","Number","Males","821",""
"2012","Portugal","Total","Age reached during the year","Less than 15 years","Number","Females","836",""
"2012","Portugal","Total","Age reached during the year","From 15 to 64 years","Number","Total","12,474",""
"2012","Portugal","Total","Age reached during the year","From 15 to 64 years","Number","Males","6,961",""
"2012","Portugal","Total","Age reached during the year","From 15 to 64 years","Number","Females","5,513",""
"2012","Portugal","Total","Age reached during the year","65 years or over","Number","Total","475",""
"2012","Portugal","Total","Age reached during the year","65 years or over","Number","Males","318",""
"2012","Portugal","Total","Age reached during the year","65 years or over","Number","Females","157",""
"2012","Romania","Total","Age reached during the year","Total","Number","Total","167,266",""
"2012","Romania","Total","Age reached during the year","Total","Number","Males","94,047",""
"2012","Romania","Total","Age reached during the year","Total","Number","Females","73,219",""
"2012","Romania","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Romania","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Romania","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Romania","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Romania","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Romania","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Romania","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Romania","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Romania","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Slovenia","Total","Age reached during the year","Total","Number","Total","15,022",""
"2012","Slovenia","Total","Age reached during the year","Total","Number","Males","9,102",""
"2012","Slovenia","Total","Age reached during the year","Total","Number","Females","5,920",""
"2012","Slovenia","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Slovenia","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Slovenia","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Slovenia","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Slovenia","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Slovenia","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Slovenia","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Slovenia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Slovenia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Slovakia","Total","Age reached during the year","Total","Number","Total","5,419","p"
"2012","Slovakia","Total","Age reached during the year","Total","Number","Males","3,218","p"
"2012","Slovakia","Total","Age reached during the year","Total","Number","Females","2,201","p"
"2012","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Slovakia","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Slovakia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Slovakia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Finland","Total","Age reached during the year","Total","Number","Total","31,278",""
"2012","Finland","Total","Age reached during the year","Total","Number","Males","16,100",""
"2012","Finland","Total","Age reached during the year","Total","Number","Females","15,178",""
"2012","Finland","Total","Age reached during the year","Less than 15 years","Number","Total","5,676",""
"2012","Finland","Total","Age reached during the year","Less than 15 years","Number","Males","2,958",""
"2012","Finland","Total","Age reached during the year","Less than 15 years","Number","Females","2,718",""
"2012","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Total","24,769",""
"2012","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Males","12,734",""
"2012","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Females","12,035",""
"2012","Finland","Total","Age reached during the year","65 years or over","Number","Total","833",""
"2012","Finland","Total","Age reached during the year","65 years or over","Number","Males","408",""
"2012","Finland","Total","Age reached during the year","65 years or over","Number","Females","425",""
"2012","Sweden","Total","Age reached during the year","Total","Number","Total","103,059",""
"2012","Sweden","Total","Age reached during the year","Total","Number","Males","53,386",""
"2012","Sweden","Total","Age reached during the year","Total","Number","Females","49,673",""
"2012","Sweden","Total","Age reached during the year","Less than 15 years","Number","Total","20,475",""
"2012","Sweden","Total","Age reached during the year","Less than 15 years","Number","Males","10,545",""
"2012","Sweden","Total","Age reached during the year","Less than 15 years","Number","Females","9,930",""
"2012","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Total","80,410",""
"2012","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Males","41,645",""
"2012","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Females","38,765",""
"2012","Sweden","Total","Age reached during the year","65 years or over","Number","Total","2,174",""
"2012","Sweden","Total","Age reached during the year","65 years or over","Number","Males","1,196",""
"2012","Sweden","Total","Age reached during the year","65 years or over","Number","Females","978",""
"2012","United Kingdom","Total","Age reached during the year","Total","Number","Total","498,040",""
"2012","United Kingdom","Total","Age reached during the year","Total","Number","Males","252,583",""
"2012","United Kingdom","Total","Age reached during the year","Total","Number","Females","245,457",""
"2012","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","United Kingdom","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","United Kingdom","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Norway","Total","Age reached during the year","Total","Number","Total","69,908",""
"2012","Norway","Total","Age reached during the year","Total","Number","Males","38,415",""
"2012","Norway","Total","Age reached during the year","Total","Number","Females","31,493",""
"2012","Norway","Total","Age reached during the year","Less than 15 years","Number","Total","11,980",""
"2012","Norway","Total","Age reached during the year","Less than 15 years","Number","Males","6,132",""
"2012","Norway","Total","Age reached during the year","Less than 15 years","Number","Females","5,848",""
"2012","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Total","57,172",""
"2012","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Males","31,883",""
"2012","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Females","25,289",""
"2012","Norway","Total","Age reached during the year","65 years or over","Number","Total","756",""
"2012","Norway","Total","Age reached during the year","65 years or over","Number","Males","400",""
"2012","Norway","Total","Age reached during the year","65 years or over","Number","Females","356",""
"2012","Switzerland","Total","Age reached during the year","Total","Number","Total","149,051",""
"2012","Switzerland","Total","Age reached during the year","Total","Number","Males","78,465",""
"2012","Switzerland","Total","Age reached during the year","Total","Number","Females","70,586",""
"2012","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Total","19,738",""
"2012","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Males","10,097",""
"2012","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Females","9,641",""
"2012","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Total","125,796",""
"2012","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Males","66,470",""
"2012","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Females","59,326",""
"2012","Switzerland","Total","Age reached during the year","65 years or over","Number","Total","3,517",""
"2012","Switzerland","Total","Age reached during the year","65 years or over","Number","Males","1,898",""
"2012","Switzerland","Total","Age reached during the year","65 years or over","Number","Females","1,619",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Total","Number","Total",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Total","Number","Males",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Total","Number","Females",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Total","120,078",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Males","62,875",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Females","57,203",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Total","21,143",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Males","10,769",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Females","10,374",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Total","96,658",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Males","50,912",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Females","45,746",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Total","2,277",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Males","1,194",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Females","1,083",""
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Total","18,570","p"
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Males","10,496","p"
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Females","8,074","p"
"2013","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Total","1,724",""
"2013","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Males","898",""
"2013","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Females","826",""
"2013","Bulgaria","Total","Age reached during the year","From 15 to 64 years","Number","Total","15,003",""
"2013","Bulgaria","Total","Age reached during the year","From 15 to 64 years","Number","Males","8,695",""
"2013","Bulgaria","Total","Age reached during the year","From 15 to 64 years","Number","Females","6,308",""
"2013","Bulgaria","Total","Age reached during the year","65 years or over","Number","Total","1,843",""
"2013","Bulgaria","Total","Age reached during the year","65 years or over","Number","Males","903",""
"2013","Bulgaria","Total","Age reached during the year","65 years or over","Number","Females","940",""
"2013","Czechia","Total","Age reached during the year","Total","Number","Total","30,124","b"
"2013","Czechia","Total","Age reached during the year","Total","Number","Males","16,361",""
"2013","Czechia","Total","Age reached during the year","Total","Number","Females","13,763",""
"2013","Czechia","Total","Age reached during the year","Less than 15 years","Number","Total","3,610",""
"2013","Czechia","Total","Age reached during the year","Less than 15 years","Number","Males","1,835",""
"2013","Czechia","Total","Age reached during the year","Less than 15 years","Number","Females","1,775",""
"2013","Czechia","Total","Age reached during the year","From 15 to 64 years","Number","Total","25,833",""
"2013","Czechia","Total","Age reached during the year","From 15 to 64 years","Number","Males","14,165",""
"2013","Czechia","Total","Age reached during the year","From 15 to 64 years","Number","Females","11,668",""
"2013","Czechia","Total","Age reached during the year","65 years or over","Number","Total","681",""
"2013","Czechia","Total","Age reached during the year","65 years or over","Number","Males","361",""
"2013","Czechia","Total","Age reached during the year","65 years or over","Number","Females","320",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Total","60,312",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Males","31,371",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Females","28,941",""
"2013","Denmark","Total","Age reached during the year","Less than 15 years","Number","Total","8,469",""
"2013","Denmark","Total","Age reached during the year","Less than 15 years","Number","Males","4,370",""
"2013","Denmark","Total","Age reached during the year","Less than 15 years","Number","Females","4,099",""
"2013","Denmark","Total","Age reached during the year","From 15 to 64 years","Number","Total","50,828",""
"2013","Denmark","Total","Age reached during the year","From 15 to 64 years","Number","Males","26,422",""
"2013","Denmark","Total","Age reached during the year","From 15 to 64 years","Number","Females","24,406",""
"2013","Denmark","Total","Age reached during the year","65 years or over","Number","Total","1,015",""
"2013","Denmark","Total","Age reached during the year","65 years or over","Number","Males","579",""
"2013","Denmark","Total","Age reached during the year","65 years or over","Number","Females","436",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","692,713",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Males","398,964",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Females","293,749",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Total","100,435",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Males","51,872",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Females","48,563",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 64 years","Number","Total","580,633",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 64 years","Number","Males","341,216",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 64 years","Number","Females","239,417",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Total","11,645",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Males","5,876",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Females","5,769",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Total","4,109",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Males","2,214",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Females","1,895",""
"2013","Estonia","Total","Age reached during the year","Less than 15 years","Number","Total","624",""
"2013","Estonia","Total","Age reached during the year","Less than 15 years","Number","Males","313",""
"2013","Estonia","Total","Age reached during the year","Less than 15 years","Number","Females","311",""
"2013","Estonia","Total","Age reached during the year","From 15 to 64 years","Number","Total","3,331",""
"2013","Estonia","Total","Age reached during the year","From 15 to 64 years","Number","Males","1,847",""
"2013","Estonia","Total","Age reached during the year","From 15 to 64 years","Number","Females","1,484",""
"2013","Estonia","Total","Age reached during the year","65 years or over","Number","Total","154",""
"2013","Estonia","Total","Age reached during the year","65 years or over","Number","Males","54",""
"2013","Estonia","Total","Age reached during the year","65 years or over","Number","Females","100",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Total","65,539",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Males","31,241",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Females","34,298",""
"2013","Ireland","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2013","Ireland","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","Ireland","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","Ireland","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2013","Ireland","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","Ireland","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","Ireland","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2013","Ireland","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","Ireland","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Greece","Total","Age reached during the year","Total","Number","Total","57,946",""
"2013","Greece","Total","Age reached during the year","Total","Number","Males","31,320",""
"2013","Greece","Total","Age reached during the year","Total","Number","Females","26,626",""
"2013","Greece","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2013","Greece","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","Greece","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","Greece","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2013","Greece","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","Greece","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","Greece","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2013","Greece","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","Greece","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Spain","Total","Age reached during the year","Total","Number","Total","280,772",""
"2013","Spain","Total","Age reached during the year","Total","Number","Males","139,473",""
"2013","Spain","Total","Age reached during the year","Total","Number","Females","141,299",""
"2013","Spain","Total","Age reached during the year","Less than 15 years","Number","Total","44,453",""
"2013","Spain","Total","Age reached during the year","Less than 15 years","Number","Males","23,224",""
"2013","Spain","Total","Age reached during the year","Less than 15 years","Number","Females","21,229",""
"2013","Spain","Total","Age reached during the year","From 15 to 64 years","Number","Total","218,566",""
"2013","Spain","Total","Age reached during the year","From 15 to 64 years","Number","Males","107,629",""
"2013","Spain","Total","Age reached during the year","From 15 to 64 years","Number","Females","110,937",""
"2013","Spain","Total","Age reached during the year","65 years or over","Number","Total","17,753",""
"2013","Spain","Total","Age reached during the year","65 years or over","Number","Males","8,620",""
"2013","Spain","Total","Age reached during the year","65 years or over","Number","Females","9,133",""
"2013","France","Total","Age reached during the year","Total","Number","Total","338,752",""
"2013","France","Total","Age reached during the year","Total","Number","Males","161,862",""
"2013","France","Total","Age reached during the year","Total","Number","Females","176,890",""
"2013","France","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2013","France","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","France","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","France","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2013","France","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","France","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","France","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2013","France","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","France","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Total","10,378",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Males","5,424",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Females","4,954",""
"2013","Croatia","Total","Age reached during the year","Less than 15 years","Number","Total","750",""
"2013","Croatia","Total","Age reached during the year","Less than 15 years","Number","Males","393",""
"2013","Croatia","Total","Age reached during the year","Less than 15 years","Number","Females","357",""
"2013","Croatia","Total","Age reached during the year","From 15 to 64 years","Number","Total","8,680",""
"2013","Croatia","Total","Age reached during the year","From 15 to 64 years","Number","Males","4,537",""
"2013","Croatia","Total","Age reached during the year","From 15 to 64 years","Number","Females","4,143",""
"2013","Croatia","Total","Age reached during the year","65 years or over","Number","Total","948",""
"2013","Croatia","Total","Age reached during the year","65 years or over","Number","Males","494",""
"2013","Croatia","Total","Age reached during the year","65 years or over","Number","Females","454",""
"2013","Italy","Total","Age reached during the year","Total","Number","Total","307,454",""
"2013","Italy","Total","Age reached during the year","Total","Number","Males","148,112",""
"2013","Italy","Total","Age reached during the year","Total","Number","Females","159,342",""
"2013","Italy","Total","Age reached during the year","Less than 15 years","Number","Total","40,184",""
"2013","Italy","Total","Age reached during the year","Less than 15 years","Number","Males","21,036",""
"2013","Italy","Total","Age reached during the year","Less than 15 years","Number","Females","19,148",""
"2013","Italy","Total","Age reached during the year","From 15 to 64 years","Number","Total","254,214",""
"2013","Italy","Total","Age reached during the year","From 15 to 64 years","Number","Males","121,489",""
"2013","Italy","Total","Age reached during the year","From 15 to 64 years","Number","Females","132,725",""
"2013","Italy","Total","Age reached during the year","65 years or over","Number","Total","13,056",""
"2013","Italy","Total","Age reached during the year","65 years or over","Number","Males","5,587",""
"2013","Italy","Total","Age reached during the year","65 years or over","Number","Females","7,469",""
"2013","Cyprus","Total","Age reached during the year","Total","Number","Total","13,149",""
"2013","Cyprus","Total","Age reached during the year","Total","Number","Males","6,474",""
"2013","Cyprus","Total","Age reached during the year","Total","Number","Females","6,675",""
"2013","Cyprus","Total","Age reached during the year","Less than 15 years","Number","Total","624",""
"2013","Cyprus","Total","Age reached during the year","Less than 15 years","Number","Males","413",""
"2013","Cyprus","Total","Age reached during the year","Less than 15 years","Number","Females","211",""
"2013","Cyprus","Total","Age reached during the year","From 15 to 64 years","Number","Total","12,261",""
"2013","Cyprus","Total","Age reached during the year","From 15 to 64 years","Number","Males","5,954",""
"2013","Cyprus","Total","Age reached during the year","From 15 to 64 years","Number","Females","6,307",""
"2013","Cyprus","Total","Age reached during the year","65 years or over","Number","Total","264",""
"2013","Cyprus","Total","Age reached during the year","65 years or over","Number","Males","107",""
"2013","Cyprus","Total","Age reached during the year","65 years or over","Number","Females","157",""
"2013","Latvia","Total","Age reached during the year","Total","Number","Total","8,299",""
"2013","Latvia","Total","Age reached during the year","Total","Number","Males","4,910",""
"2013","Latvia","Total","Age reached during the year","Total","Number","Females","3,389",""
"2013","Latvia","Total","Age reached during the year","Less than 15 years","Number","Total","1,311",""
"2013","Latvia","Total","Age reached during the year","Less than 15 years","Number","Males","716",""
"2013","Latvia","Total","Age reached during the year","Less than 15 years","Number","Females","595",""
"2013","Latvia","Total","Age reached during the year","From 15 to 64 years","Number","Total","6,621",""
"2013","Latvia","Total","Age reached during the year","From 15 to 64 years","Number","Males","4,029",""
"2013","Latvia","Total","Age reached during the year","From 15 to 64 years","Number","Females","2,592",""
"2013","Latvia","Total","Age reached during the year","65 years or over","Number","Total","367",""
"2013","Latvia","Total","Age reached during the year","65 years or over","Number","Males","165",""
"2013","Latvia","Total","Age reached during the year","65 years or over","Number","Females","202",""
"2013","Lithuania","Total","Age reached during the year","Total","Number","Total","22,011",""
"2013","Lithuania","Total","Age reached during the year","Total","Number","Males","11,999",""
"2013","Lithuania","Total","Age reached during the year","Total","Number","Females","10,012",""
"2013","Lithuania","Total","Age reached during the year","Less than 15 years","Number","Total","2,109",""
"2013","Lithuania","Total","Age reached during the year","Less than 15 years","Number","Males","1,072",""
"2013","Lithuania","Total","Age reached during the year","Less than 15 years","Number","Females","1,037",""
"2013","Lithuania","Total","Age reached during the year","From 15 to 64 years","Number","Total","19,676",""
"2013","Lithuania","Total","Age reached during the year","From 15 to 64 years","Number","Males","10,834",""
"2013","Lithuania","Total","Age reached during the year","From 15 to 64 years","Number","Females","8,842",""
"2013","Lithuania","Total","Age reached during the year","65 years or over","Number","Total","226",""
"2013","Lithuania","Total","Age reached during the year","65 years or over","Number","Males","93",""
"2013","Lithuania","Total","Age reached during the year","65 years or over","Number","Females","133",""
"2013","Luxembourg","Total","Age reached during the year","Total","Number","Total","21,098",""
"2013","Luxembourg","Total","Age reached during the year","Total","Number","Males","11,379",""
"2013","Luxembourg","Total","Age reached during the year","Total","Number","Females","9,719",""
"2013","Luxembourg","Total","Age reached during the year","Less than 15 years","Number","Total","3,408",""
"2013","Luxembourg","Total","Age reached during the year","Less than 15 years","Number","Males","1,732",""
"2013","Luxembourg","Total","Age reached during the year","Less than 15 years","Number","Females","1,676",""
"2013","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Total","17,027",""
"2013","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Males","9,287",""
"2013","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Females","7,740",""
"2013","Luxembourg","Total","Age reached during the year","65 years or over","Number","Total","663",""
"2013","Luxembourg","Total","Age reached during the year","65 years or over","Number","Males","360",""
"2013","Luxembourg","Total","Age reached during the year","65 years or over","Number","Females","303",""
"2013","Hungary","Total","Age reached during the year","Total","Number","Total","38,968",""
"2013","Hungary","Total","Age reached during the year","Total","Number","Males","21,899",""
"2013","Hungary","Total","Age reached during the year","Total","Number","Females","17,069",""
"2013","Hungary","Total","Age reached during the year","Less than 15 years","Number","Total","3,025",""
"2013","Hungary","Total","Age reached during the year","Less than 15 years","Number","Males","1,498",""
"2013","Hungary","Total","Age reached during the year","Less than 15 years","Number","Females","1,527",""
"2013","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Total","34,533",""
"2013","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Males","19,669",""
"2013","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Females","14,864",""
"2013","Hungary","Total","Age reached during the year","65 years or over","Number","Total","1,410",""
"2013","Hungary","Total","Age reached during the year","65 years or over","Number","Males","732",""
"2013","Hungary","Total","Age reached during the year","65 years or over","Number","Females","678",""
"2013","Netherlands","Total","Age reached during the year","Total","Number","Total","129,428",""
"2013","Netherlands","Total","Age reached during the year","Total","Number","Males","65,858",""
"2013","Netherlands","Total","Age reached during the year","Total","Number","Females","63,570",""
"2013","Netherlands","Total","Age reached during the year","Less than 15 years","Number","Total","20,172",""
"2013","Netherlands","Total","Age reached during the year","Less than 15 years","Number","Males","10,409",""
"2013","Netherlands","Total","Age reached during the year","Less than 15 years","Number","Females","9,763",""
